site_code,d,gender,age_groups,vehicle_types
TANG-BODE-001,2026-01-17,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-18,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-19,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-20,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-21,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-22,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-23,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-24,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-25,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-26,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-27,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-28,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-29,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-30,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-001,2026-01-31,"{""male"": 59, ""female"": 41}","[{""label"": ""18-24"", ""value"": 14}, {""label"": ""25-34"", ""value"": 35}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 62, ""car"": 32, ""bus"": 5, ""truck"": 1}"
TANG-BODE-002,2025-11-01,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-02,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-03,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-04,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-05,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-06,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-07,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-08,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-09,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-10,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-11,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-12,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-13,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-14,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-15,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-16,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-17,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-18,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-19,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-20,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-21,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-22,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-23,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-24,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-25,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-26,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-27,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-28,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-29,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-11-30,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-01,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-02,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-03,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-04,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-05,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-06,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-07,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-08,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-09,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-10,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-11,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-12,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-13,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-14,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-15,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-16,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-17,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-18,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-19,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-20,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
TANG-BODE-002,2025-12-21,"{""male"": 56, ""female"": 44}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 29}, {""label"": ""35-44"", ""value"": 28}, {""label"": ""45-54"", ""value"": 17}, {""label"": ""55+"", ""value"": 10}]","{""motorcycle"": 62, ""car"": 27, ""bus"": 8, ""truck"": 3}"
