site_code,ts_hour,volume
TANG-BODE-001,2025-11-23 13:00:00,4594
TANG-BODE-001,2025-11-23 14:00:00,4604
TANG-BODE-001,2025-11-23 15:00:00,5211
TANG-BODE-001,2025-11-23 16:00:00,7257
TANG-BODE-001,2025-11-23 17:00:00,8695
TANG-BODE-001,2025-11-23 18:00:00,7053
TANG-BODE-001,2025-11-23 19:00:00,7385
TANG-BODE-001,2025-11-23 20:00:00,5213
TANG-BODE-001,2025-11-23 21:00:00,3928
TANG-BODE-001,2025-11-23 22:00:00,1890
TANG-BODE-001,2025-11-23 23:00:00,1077
TANG-BODE-001,2025-11-24 00:00:00,894
TANG-BODE-001,2025-11-24 01:00:00,834
TANG-BODE-001,2025-11-24 02:00:00,748
TANG-BODE-001,2025-11-24 03:00:00,896
TANG-BODE-001,2025-11-24 04:00:00,1300
TANG-BODE-001,2025-11-24 05:00:00,1531
TANG-BODE-001,2025-11-24 06:00:00,5299
TANG-BODE-001,2025-11-24 07:00:00,10197
TANG-BODE-001,2025-11-24 08:00:00,9612
TANG-BODE-001,2025-11-24 09:00:00,8810
TANG-BODE-001,2025-11-24 10:00:00,7086
TANG-BODE-001,2025-11-24 11:00:00,6419
TANG-BODE-001,2025-11-24 12:00:00,6043
TANG-BODE-001,2025-11-24 13:00:00,5108
TANG-BODE-001,2025-11-24 14:00:00,5688
TANG-BODE-001,2025-11-24 15:00:00,6690
TANG-BODE-001,2025-11-24 16:00:00,7907
TANG-BODE-001,2025-11-24 17:00:00,10797
TANG-BODE-001,2025-11-24 18:00:00,8203
TANG-BODE-001,2025-11-24 19:00:00,7627
TANG-BODE-001,2025-11-24 20:00:00,5562
TANG-BODE-001,2025-11-24 21:00:00,4019
TANG-BODE-001,2025-11-24 22:00:00,2200
TANG-BODE-001,2025-11-24 23:00:00,1103
TANG-BODE-001,2025-11-25 00:00:00,862
TANG-BODE-001,2025-11-25 01:00:00,776
TANG-BODE-001,2025-11-25 02:00:00,716
TANG-BODE-001,2025-11-25 03:00:00,818
TANG-BODE-001,2025-11-25 04:00:00,1304
TANG-BODE-001,2025-11-25 05:00:00,1546
TANG-BODE-001,2025-11-25 06:00:00,4792
TANG-BODE-001,2025-11-25 07:00:00,8936
TANG-BODE-001,2025-11-25 08:00:00,10220
TANG-BODE-001,2025-11-25 09:00:00,8896
TANG-BODE-001,2025-11-25 10:00:00,7553
TANG-BODE-001,2025-11-25 11:00:00,6102
TANG-BODE-001,2025-11-25 12:00:00,5759
TANG-BODE-001,2025-11-25 13:00:00,4910
TANG-BODE-001,2025-11-25 14:00:00,5812
TANG-BODE-001,2025-11-25 15:00:00,6461
TANG-BODE-001,2025-11-25 16:00:00,7414
TANG-BODE-001,2025-11-25 17:00:00,9224
TANG-BODE-001,2025-11-25 18:00:00,9841
TANG-BODE-001,2025-11-25 19:00:00,7829
TANG-BODE-001,2025-11-25 20:00:00,5460
TANG-BODE-001,2025-11-25 21:00:00,4627
TANG-BODE-001,2025-11-25 22:00:00,2484
TANG-BODE-001,2025-11-25 23:00:00,1004
TANG-BODE-001,2025-11-26 00:00:00,792
TANG-BODE-001,2025-11-26 01:00:00,685
TANG-BODE-001,2025-11-26 02:00:00,789
TANG-BODE-001,2025-11-26 03:00:00,885
TANG-BODE-001,2025-11-26 04:00:00,1366
TANG-BODE-001,2025-11-26 05:00:00,1352
TANG-BODE-001,2025-11-26 06:00:00,4737
TANG-BODE-001,2025-11-26 07:00:00,9684
TANG-BODE-001,2025-11-26 08:00:00,9901
TANG-BODE-001,2025-11-26 09:00:00,9292
TANG-BODE-001,2025-11-26 10:00:00,7173
TANG-BODE-001,2025-11-26 11:00:00,6196
TANG-BODE-001,2025-11-26 12:00:00,5566
TANG-BODE-001,2025-11-26 13:00:00,5467
TANG-BODE-001,2025-11-26 14:00:00,6085
TANG-BODE-001,2025-11-26 15:00:00,5894
TANG-BODE-001,2025-11-26 16:00:00,6904
TANG-BODE-001,2025-11-26 17:00:00,10767
TANG-BODE-001,2025-11-26 18:00:00,10103
TANG-BODE-001,2025-11-26 19:00:00,7491
TANG-BODE-001,2025-11-26 20:00:00,5156
TANG-BODE-001,2025-11-26 21:00:00,4671
TANG-BODE-001,2025-11-26 22:00:00,2451
TANG-BODE-001,2025-11-26 23:00:00,1286
TANG-BODE-001,2025-11-27 00:00:00,920
TANG-BODE-001,2025-11-27 01:00:00,728
TANG-BODE-001,2025-11-27 02:00:00,704
TANG-BODE-001,2025-11-27 03:00:00,893
TANG-BODE-001,2025-11-27 04:00:00,1315
TANG-BODE-001,2025-11-27 05:00:00,1398
TANG-BODE-001,2025-11-27 06:00:00,5849
TANG-BODE-001,2025-11-27 07:00:00,10709
TANG-BODE-001,2025-11-27 08:00:00,10809
TANG-BODE-001,2025-11-27 09:00:00,8717
TANG-BODE-001,2025-11-27 10:00:00,7822
TANG-BODE-001,2025-11-27 11:00:00,6490
TANG-BODE-001,2025-11-27 12:00:00,5805
TANG-BODE-001,2025-11-27 13:00:00,5759
TANG-BODE-001,2025-11-27 14:00:00,6179
TANG-BODE-001,2025-11-27 15:00:00,6994
TANG-BODE-001,2025-11-27 16:00:00,8497
TANG-BODE-001,2025-11-27 17:00:00,10630
TANG-BODE-001,2025-11-27 18:00:00,8638
TANG-BODE-001,2025-11-27 19:00:00,8226
TANG-BODE-001,2025-11-27 20:00:00,5754
TANG-BODE-001,2025-11-27 21:00:00,4396
TANG-BODE-001,2025-11-27 22:00:00,2621
TANG-BODE-001,2025-11-27 23:00:00,1314
TANG-BODE-001,2025-11-28 00:00:00,948
TANG-BODE-001,2025-11-28 01:00:00,742
TANG-BODE-001,2025-11-28 02:00:00,790
TANG-BODE-001,2025-11-28 03:00:00,877
TANG-BODE-001,2025-11-28 04:00:00,1331
TANG-BODE-001,2025-11-28 05:00:00,1365
TANG-BODE-001,2025-11-28 06:00:00,5236
TANG-BODE-001,2025-11-28 07:00:00,9533
TANG-BODE-001,2025-11-28 08:00:00,9160
TANG-BODE-001,2025-11-28 09:00:00,9032
TANG-BODE-001,2025-11-28 10:00:00,7271
TANG-BODE-001,2025-11-28 11:00:00,6799
TANG-BODE-001,2025-11-28 12:00:00,5851
TANG-BODE-001,2025-11-28 13:00:00,5264
TANG-BODE-001,2025-11-28 14:00:00,5932
TANG-BODE-001,2025-11-28 15:00:00,6593
TANG-BODE-001,2025-11-28 16:00:00,7939
TANG-BODE-001,2025-11-28 17:00:00,9564
TANG-BODE-001,2025-11-28 18:00:00,9412
TANG-BODE-001,2025-11-28 19:00:00,7677
TANG-BODE-001,2025-11-28 20:00:00,5407
TANG-BODE-001,2025-11-28 21:00:00,4820
TANG-BODE-001,2025-11-28 22:00:00,2393
TANG-BODE-001,2025-11-28 23:00:00,1044
TANG-BODE-001,2025-11-29 00:00:00,809
TANG-BODE-001,2025-11-29 01:00:00,720
TANG-BODE-001,2025-11-29 02:00:00,722
TANG-BODE-001,2025-11-29 03:00:00,865
TANG-BODE-001,2025-11-29 04:00:00,1225
TANG-BODE-001,2025-11-29 05:00:00,1290
TANG-BODE-001,2025-11-29 06:00:00,4446
TANG-BODE-001,2025-11-29 07:00:00,9013
TANG-BODE-001,2025-11-29 08:00:00,9448
TANG-BODE-001,2025-11-29 09:00:00,9073
TANG-BODE-001,2025-11-29 10:00:00,7241
TANG-BODE-001,2025-11-29 11:00:00,5660
TANG-BODE-001,2025-11-29 12:00:00,4777
TANG-BODE-001,2025-11-29 13:00:00,4797
TANG-BODE-001,2025-11-29 14:00:00,5505
TANG-BODE-001,2025-11-29 15:00:00,6039
TANG-BODE-001,2025-11-29 16:00:00,7213
TANG-BODE-001,2025-11-29 17:00:00,9654
TANG-BODE-001,2025-11-29 18:00:00,8563
TANG-BODE-001,2025-11-29 19:00:00,7190
TANG-BODE-001,2025-11-29 20:00:00,5536
TANG-BODE-001,2025-11-29 21:00:00,4242
TANG-BODE-001,2025-11-29 22:00:00,2205
TANG-BODE-001,2025-11-29 23:00:00,1105
TANG-BODE-001,2025-11-30 00:00:00,697
TANG-BODE-001,2025-11-30 01:00:00,606
TANG-BODE-001,2025-11-30 02:00:00,677
TANG-BODE-001,2025-11-30 03:00:00,696
TANG-BODE-001,2025-11-30 04:00:00,980
TANG-BODE-001,2025-11-30 05:00:00,1108
TANG-BODE-001,2025-11-30 06:00:00,4373
TANG-BODE-001,2025-11-30 07:00:00,8122
TANG-BODE-001,2025-11-30 08:00:00,8421
TANG-BODE-001,2025-11-30 09:00:00,8296
TANG-BODE-001,2025-11-30 10:00:00,5236
TANG-BODE-001,2025-11-30 11:00:00,5363
TANG-BODE-001,2025-11-30 12:00:00,5183
TANG-BODE-001,2025-11-30 13:00:00,4186
TANG-BODE-001,2025-11-30 14:00:00,4875
TANG-BODE-001,2025-11-30 15:00:00,5359
TANG-BODE-001,2025-11-30 16:00:00,6491
TANG-BODE-001,2025-11-30 17:00:00,8559
TANG-BODE-001,2025-11-30 18:00:00,8801
TANG-BODE-001,2025-11-30 19:00:00,7616
TANG-BODE-001,2025-11-30 20:00:00,4888
TANG-BODE-001,2025-11-30 21:00:00,4447
TANG-BODE-001,2025-11-30 22:00:00,2000
TANG-BODE-001,2025-11-30 23:00:00,1103
TANG-BODE-001,2025-12-01 00:00:00,944
TANG-BODE-001,2025-12-01 01:00:00,798
TANG-BODE-001,2025-12-01 02:00:00,809
TANG-BODE-001,2025-12-01 03:00:00,1131
TANG-BODE-001,2025-12-01 04:00:00,1497
TANG-BODE-001,2025-12-01 05:00:00,1515
TANG-BODE-001,2025-12-01 06:00:00,5861
TANG-BODE-001,2025-12-01 07:00:00,10063
TANG-BODE-001,2025-12-01 08:00:00,10445
TANG-BODE-001,2025-12-01 09:00:00,10347
TANG-BODE-001,2025-12-01 10:00:00,7927
TANG-BODE-001,2025-12-01 11:00:00,6758
TANG-BODE-001,2025-12-01 12:00:00,6019
TANG-BODE-001,2025-12-01 13:00:00,5812
TANG-BODE-001,2025-12-01 14:00:00,6492
TANG-BODE-001,2025-12-01 15:00:00,6294
TANG-BODE-001,2025-12-01 16:00:00,9052
TANG-BODE-001,2025-12-01 17:00:00,10425
TANG-BODE-001,2025-12-01 18:00:00,9396
TANG-BODE-001,2025-12-01 19:00:00,8673
TANG-BODE-001,2025-12-01 20:00:00,6362
TANG-BODE-001,2025-12-01 21:00:00,4853
TANG-BODE-001,2025-12-01 22:00:00,2658
TANG-BODE-001,2025-12-01 23:00:00,1164
TANG-BODE-001,2025-12-02 00:00:00,936
TANG-BODE-001,2025-12-02 01:00:00,771
TANG-BODE-001,2025-12-02 02:00:00,797
TANG-BODE-001,2025-12-02 03:00:00,975
TANG-BODE-001,2025-12-02 04:00:00,1351
TANG-BODE-001,2025-12-02 05:00:00,1668
TANG-BODE-001,2025-12-02 06:00:00,5616
TANG-BODE-001,2025-12-02 07:00:00,9210
TANG-BODE-001,2025-12-02 08:00:00,9592
TANG-BODE-001,2025-12-02 09:00:00,9903
TANG-BODE-001,2025-12-02 10:00:00,7886
TANG-BODE-001,2025-12-02 11:00:00,6672
TANG-BODE-001,2025-12-02 12:00:00,6064
TANG-BODE-001,2025-12-02 13:00:00,5832
TANG-BODE-001,2025-12-02 14:00:00,6757
TANG-BODE-001,2025-12-02 15:00:00,6713
TANG-BODE-001,2025-12-02 16:00:00,8173
TANG-BODE-001,2025-12-02 17:00:00,10455
TANG-BODE-001,2025-12-02 18:00:00,10570
TANG-BODE-001,2025-12-02 19:00:00,9448
TANG-BODE-001,2025-12-02 20:00:00,6228
TANG-BODE-001,2025-12-02 21:00:00,4347
TANG-BODE-001,2025-12-02 22:00:00,2296
TANG-BODE-001,2025-12-02 23:00:00,1215
TANG-BODE-001,2025-12-03 00:00:00,926
TANG-BODE-001,2025-12-03 01:00:00,779
TANG-BODE-001,2025-12-03 02:00:00,800
TANG-BODE-001,2025-12-03 03:00:00,940
TANG-BODE-001,2025-12-03 04:00:00,1527
TANG-BODE-001,2025-12-03 05:00:00,1532
TANG-BODE-001,2025-12-03 06:00:00,5299
TANG-BODE-001,2025-12-03 07:00:00,10676
TANG-BODE-001,2025-12-03 08:00:00,9856
TANG-BODE-001,2025-12-03 09:00:00,10130
TANG-BODE-001,2025-12-03 10:00:00,8032
TANG-BODE-001,2025-12-03 11:00:00,6646
TANG-BODE-001,2025-12-03 12:00:00,6645
TANG-BODE-001,2025-12-03 13:00:00,5533
TANG-BODE-001,2025-12-03 14:00:00,7176
TANG-BODE-001,2025-12-03 15:00:00,7087
TANG-BODE-001,2025-12-03 16:00:00,8108
TANG-BODE-001,2025-12-03 17:00:00,11223
TANG-BODE-001,2025-12-03 18:00:00,9708
TANG-BODE-001,2025-12-03 19:00:00,8385
TANG-BODE-001,2025-12-03 20:00:00,6538
TANG-BODE-001,2025-12-03 21:00:00,5279
TANG-BODE-001,2025-12-03 22:00:00,2459
TANG-BODE-001,2025-12-03 23:00:00,1353
TANG-BODE-001,2025-12-04 00:00:00,1017
TANG-BODE-001,2025-12-04 01:00:00,861
TANG-BODE-001,2025-12-04 02:00:00,818
TANG-BODE-001,2025-12-04 03:00:00,1029
TANG-BODE-001,2025-12-04 04:00:00,1266
TANG-BODE-001,2025-12-04 05:00:00,1555
TANG-BODE-001,2025-12-04 06:00:00,5259
TANG-BODE-001,2025-12-04 07:00:00,10377
TANG-BODE-001,2025-12-04 08:00:00,10409
TANG-BODE-001,2025-12-04 09:00:00,9730
TANG-BODE-001,2025-12-04 10:00:00,8821
TANG-BODE-001,2025-12-04 11:00:00,6590
TANG-BODE-001,2025-12-04 12:00:00,6173
TANG-BODE-001,2025-12-04 13:00:00,5627
TANG-BODE-001,2025-12-04 14:00:00,6369
TANG-BODE-001,2025-12-04 15:00:00,7135
TANG-BODE-001,2025-12-04 16:00:00,8952
TANG-BODE-001,2025-12-04 17:00:00,11871
TANG-BODE-001,2025-12-04 18:00:00,11322
TANG-BODE-001,2025-12-04 19:00:00,8880
TANG-BODE-001,2025-12-04 20:00:00,6565
TANG-BODE-001,2025-12-04 21:00:00,4722
TANG-BODE-001,2025-12-04 22:00:00,2523
TANG-BODE-001,2025-12-04 23:00:00,1340
TANG-BODE-001,2025-12-05 00:00:00,1031
TANG-BODE-001,2025-12-05 01:00:00,827
TANG-BODE-001,2025-12-05 02:00:00,860
TANG-BODE-001,2025-12-05 03:00:00,1009
TANG-BODE-001,2025-12-05 04:00:00,1576
TANG-BODE-001,2025-12-05 05:00:00,1662
TANG-BODE-001,2025-12-05 06:00:00,5597
TANG-BODE-001,2025-12-05 07:00:00,10835
TANG-BODE-001,2025-12-05 08:00:00,9157
TANG-BODE-001,2025-12-05 09:00:00,10363
TANG-BODE-001,2025-12-05 10:00:00,6381
TANG-BODE-001,2025-12-05 11:00:00,6153
TANG-BODE-001,2025-12-05 12:00:00,6377
TANG-BODE-001,2025-12-05 13:00:00,6051
TANG-BODE-001,2025-12-05 14:00:00,6080
TANG-BODE-001,2025-12-05 15:00:00,7038
TANG-BODE-001,2025-12-05 16:00:00,9725
TANG-BODE-001,2025-12-05 17:00:00,11105
TANG-BODE-001,2025-12-05 18:00:00,12050
TANG-BODE-001,2025-12-05 19:00:00,8985
TANG-BODE-001,2025-12-05 20:00:00,6696
TANG-BODE-001,2025-12-05 21:00:00,5736
TANG-BODE-001,2025-12-05 22:00:00,2635
TANG-BODE-001,2025-12-05 23:00:00,1229
TANG-BODE-001,2025-12-06 00:00:00,853
TANG-BODE-001,2025-12-06 01:00:00,714
TANG-BODE-001,2025-12-06 02:00:00,657
TANG-BODE-001,2025-12-06 03:00:00,846
TANG-BODE-001,2025-12-06 04:00:00,1231
TANG-BODE-001,2025-12-06 05:00:00,1511
TANG-BODE-001,2025-12-06 06:00:00,5020
TANG-BODE-001,2025-12-06 07:00:00,9147
TANG-BODE-001,2025-12-06 08:00:00,9672
TANG-BODE-001,2025-12-06 09:00:00,8994
TANG-BODE-001,2025-12-06 10:00:00,7422
TANG-BODE-001,2025-12-06 11:00:00,5651
TANG-BODE-001,2025-12-06 12:00:00,5100
TANG-BODE-001,2025-12-06 13:00:00,5495
TANG-BODE-001,2025-12-06 14:00:00,5584
TANG-BODE-001,2025-12-06 15:00:00,5894
TANG-BODE-001,2025-12-06 16:00:00,8082
TANG-BODE-001,2025-12-06 17:00:00,10299
TANG-BODE-001,2025-12-06 18:00:00,8450
TANG-BODE-001,2025-12-06 19:00:00,7981
TANG-BODE-001,2025-12-06 20:00:00,5978
TANG-BODE-001,2025-12-06 21:00:00,4684
TANG-BODE-001,2025-12-06 22:00:00,2377
TANG-BODE-001,2025-12-06 23:00:00,1049
TANG-BODE-001,2025-12-07 00:00:00,846
TANG-BODE-001,2025-12-07 01:00:00,679
TANG-BODE-001,2025-12-07 02:00:00,672
TANG-BODE-001,2025-12-07 03:00:00,873
TANG-BODE-001,2025-12-07 04:00:00,1355
TANG-BODE-001,2025-12-07 05:00:00,1532
TANG-BODE-001,2025-12-07 06:00:00,5223
TANG-BODE-001,2025-12-07 07:00:00,8931
TANG-BODE-001,2025-12-07 08:00:00,9604
TANG-BODE-001,2025-12-07 09:00:00,8970
TANG-BODE-001,2025-12-07 10:00:00,6966
TANG-BODE-001,2025-12-07 11:00:00,5854
TANG-BODE-001,2025-12-07 12:00:00,5515
TANG-BODE-001,2025-12-07 13:00:00,4961
TANG-BODE-001,2025-12-07 14:00:00,5290
TANG-BODE-001,2025-12-07 15:00:00,6069
TANG-BODE-001,2025-12-07 16:00:00,7896
TANG-BODE-001,2025-12-07 17:00:00,9683
TANG-BODE-001,2025-12-07 18:00:00,9173
TANG-BODE-001,2025-12-07 19:00:00,7913
TANG-BODE-001,2025-12-07 20:00:00,5408
TANG-BODE-001,2025-12-07 21:00:00,4627
TANG-BODE-001,2025-12-07 22:00:00,2263
TANG-BODE-001,2025-12-07 23:00:00,1024
TANG-BODE-001,2025-12-08 00:00:00,1056
TANG-BODE-001,2025-12-08 01:00:00,786
TANG-BODE-001,2025-12-08 02:00:00,730
TANG-BODE-001,2025-12-08 03:00:00,911
TANG-BODE-001,2025-12-08 04:00:00,1369
TANG-BODE-001,2025-12-08 05:00:00,1626
TANG-BODE-001,2025-12-08 06:00:00,5579
TANG-BODE-001,2025-12-08 07:00:00,10321
TANG-BODE-001,2025-12-08 08:00:00,11430
TANG-BODE-001,2025-12-08 09:00:00,10252
TANG-BODE-001,2025-12-08 10:00:00,8256
TANG-BODE-001,2025-12-08 11:00:00,6974
TANG-BODE-001,2025-12-08 12:00:00,6386
TANG-BODE-001,2025-12-08 13:00:00,5096
TANG-BODE-001,2025-12-08 14:00:00,6340
TANG-BODE-001,2025-12-08 15:00:00,6338
TANG-BODE-001,2025-12-08 16:00:00,8932
TANG-BODE-001,2025-12-08 17:00:00,11341
TANG-BODE-001,2025-12-08 18:00:00,11195
TANG-BODE-001,2025-12-08 19:00:00,9548
TANG-BODE-001,2025-12-08 20:00:00,6561
TANG-BODE-001,2025-12-08 21:00:00,5030
TANG-BODE-001,2025-12-08 22:00:00,2668
TANG-BODE-001,2025-12-08 23:00:00,1255
TANG-BODE-001,2025-12-09 00:00:00,952
TANG-BODE-001,2025-12-09 01:00:00,841
TANG-BODE-001,2025-12-09 02:00:00,767
TANG-BODE-001,2025-12-09 03:00:00,998
TANG-BODE-001,2025-12-09 04:00:00,1486
TANG-BODE-001,2025-12-09 05:00:00,1496
TANG-BODE-001,2025-12-09 06:00:00,5880
TANG-BODE-001,2025-12-09 07:00:00,10749
TANG-BODE-001,2025-12-09 08:00:00,10859
TANG-BODE-001,2025-12-09 09:00:00,9390
TANG-BODE-001,2025-12-09 10:00:00,7527
TANG-BODE-001,2025-12-09 11:00:00,6451
TANG-BODE-001,2025-12-09 12:00:00,6228
TANG-BODE-001,2025-12-09 13:00:00,5386
TANG-BODE-001,2025-12-09 14:00:00,6515
TANG-BODE-001,2025-12-09 15:00:00,6610
TANG-BODE-001,2025-12-09 16:00:00,8622
TANG-BODE-001,2025-12-09 17:00:00,11183
TANG-BODE-001,2025-12-09 18:00:00,11830
TANG-BODE-001,2025-12-09 19:00:00,8008
TANG-BODE-001,2025-12-09 20:00:00,6909
TANG-BODE-001,2025-12-09 21:00:00,5125
TANG-BODE-001,2025-12-09 22:00:00,2602
TANG-BODE-001,2025-12-09 23:00:00,1279
TANG-BODE-001,2025-12-10 00:00:00,947
TANG-BODE-001,2025-12-10 01:00:00,762
TANG-BODE-001,2025-12-10 02:00:00,836
TANG-BODE-001,2025-12-10 03:00:00,897
TANG-BODE-001,2025-12-10 04:00:00,1478
TANG-BODE-001,2025-12-10 05:00:00,1478
TANG-BODE-001,2025-12-10 06:00:00,5363
TANG-BODE-001,2025-12-10 07:00:00,9353
TANG-BODE-001,2025-12-10 08:00:00,10743
TANG-BODE-001,2025-12-10 09:00:00,10361
TANG-BODE-001,2025-12-10 10:00:00,7653
TANG-BODE-001,2025-12-10 11:00:00,6382
TANG-BODE-001,2025-12-10 12:00:00,5453
TANG-BODE-001,2025-12-10 13:00:00,5460
TANG-BODE-001,2025-12-10 14:00:00,5563
TANG-BODE-001,2025-12-10 15:00:00,6541
TANG-BODE-001,2025-12-10 16:00:00,8573
TANG-BODE-001,2025-12-10 17:00:00,11616
TANG-BODE-001,2025-12-10 18:00:00,11681
TANG-BODE-001,2025-12-10 19:00:00,8160
TANG-BODE-001,2025-12-10 20:00:00,6681
TANG-BODE-001,2025-12-10 21:00:00,4993
TANG-BODE-001,2025-12-10 22:00:00,2438
TANG-BODE-001,2025-12-10 23:00:00,1262
TANG-BODE-001,2025-12-11 00:00:00,920
TANG-BODE-001,2025-12-11 01:00:00,769
TANG-BODE-001,2025-12-11 02:00:00,745
TANG-BODE-001,2025-12-11 03:00:00,840
TANG-BODE-001,2025-12-11 04:00:00,1247
TANG-BODE-001,2025-12-11 05:00:00,1587
TANG-BODE-001,2025-12-11 06:00:00,5257
TANG-BODE-001,2025-12-11 07:00:00,9573
TANG-BODE-001,2025-12-11 08:00:00,10392
TANG-BODE-001,2025-12-11 09:00:00,9922
TANG-BODE-001,2025-12-11 10:00:00,7720
TANG-BODE-001,2025-12-11 11:00:00,6163
TANG-BODE-001,2025-12-11 12:00:00,6231
TANG-BODE-001,2025-12-11 13:00:00,6020
TANG-BODE-001,2025-12-11 14:00:00,6291
TANG-BODE-001,2025-12-11 15:00:00,7275
TANG-BODE-001,2025-12-11 16:00:00,9027
TANG-BODE-001,2025-12-11 17:00:00,11417
TANG-BODE-001,2025-12-11 18:00:00,10294
TANG-BODE-001,2025-12-11 19:00:00,8702
TANG-BODE-001,2025-12-11 20:00:00,6300
TANG-BODE-001,2025-12-11 21:00:00,4566
TANG-BODE-001,2025-12-11 22:00:00,2547
TANG-BODE-001,2025-12-11 23:00:00,1123
TANG-BODE-001,2025-12-12 00:00:00,902
TANG-BODE-001,2025-12-12 01:00:00,851
TANG-BODE-001,2025-12-12 02:00:00,829
TANG-BODE-001,2025-12-12 03:00:00,1032
TANG-BODE-001,2025-12-12 04:00:00,1398
TANG-BODE-001,2025-12-12 05:00:00,1470
TANG-BODE-001,2025-12-12 06:00:00,5446
TANG-BODE-001,2025-12-12 07:00:00,10325
TANG-BODE-001,2025-12-12 08:00:00,10787
TANG-BODE-001,2025-12-12 09:00:00,10455
TANG-BODE-001,2025-12-12 10:00:00,7723
TANG-BODE-001,2025-12-12 11:00:00,6771
TANG-BODE-001,2025-12-12 12:00:00,5644
TANG-BODE-001,2025-12-12 13:00:00,5837
TANG-BODE-001,2025-12-12 14:00:00,6316
TANG-BODE-001,2025-12-12 15:00:00,6785
TANG-BODE-001,2025-12-12 16:00:00,8561
TANG-BODE-001,2025-12-12 17:00:00,10930
TANG-BODE-001,2025-12-12 18:00:00,10096
TANG-BODE-001,2025-12-12 19:00:00,9606
TANG-BODE-001,2025-12-12 20:00:00,6278
TANG-BODE-001,2025-12-12 21:00:00,4978
TANG-BODE-001,2025-12-12 22:00:00,2208
TANG-BODE-001,2025-12-12 23:00:00,1195
TANG-BODE-001,2025-12-13 00:00:00,860
TANG-BODE-001,2025-12-13 01:00:00,698
TANG-BODE-001,2025-12-13 02:00:00,788
TANG-BODE-001,2025-12-13 03:00:00,865
TANG-BODE-001,2025-12-13 04:00:00,1411
TANG-BODE-001,2025-12-13 05:00:00,1461
TANG-BODE-001,2025-12-13 06:00:00,5107
TANG-BODE-001,2025-12-13 07:00:00,9412
TANG-BODE-001,2025-12-13 08:00:00,9902
TANG-BODE-001,2025-12-13 09:00:00,9957
TANG-BODE-001,2025-12-13 10:00:00,6266
TANG-BODE-001,2025-12-13 11:00:00,5380
TANG-BODE-001,2025-12-13 12:00:00,5352
TANG-BODE-001,2025-12-13 13:00:00,5245
TANG-BODE-001,2025-12-13 14:00:00,6064
TANG-BODE-001,2025-12-13 15:00:00,6737
TANG-BODE-001,2025-12-13 16:00:00,7822
TANG-BODE-001,2025-12-13 17:00:00,10814
TANG-BODE-001,2025-12-13 18:00:00,10048
TANG-BODE-001,2025-12-13 19:00:00,8095
TANG-BODE-001,2025-12-13 20:00:00,6160
TANG-BODE-001,2025-12-13 21:00:00,4735
TANG-BODE-001,2025-12-13 22:00:00,2251
TANG-BODE-001,2025-12-13 23:00:00,1213
TANG-BODE-001,2025-12-14 00:00:00,845
TANG-BODE-001,2025-12-14 01:00:00,700
TANG-BODE-001,2025-12-14 02:00:00,762
TANG-BODE-001,2025-12-14 03:00:00,716
TANG-BODE-001,2025-12-14 04:00:00,1153
TANG-BODE-001,2025-12-14 05:00:00,1300
TANG-BODE-001,2025-12-14 06:00:00,4793
TANG-BODE-001,2025-12-14 07:00:00,8961
TANG-BODE-001,2025-12-14 08:00:00,8659
TANG-BODE-001,2025-12-14 09:00:00,8167
TANG-BODE-001,2025-12-14 10:00:00,6638
TANG-BODE-001,2025-12-14 11:00:00,6747
TANG-BODE-001,2025-12-14 12:00:00,5895
TANG-BODE-001,2025-12-14 13:00:00,4915
TANG-BODE-001,2025-12-14 14:00:00,5478
TANG-BODE-001,2025-12-14 15:00:00,5865
TANG-BODE-001,2025-12-14 16:00:00,6818
TANG-BODE-001,2025-12-14 17:00:00,9731
TANG-BODE-001,2025-12-14 18:00:00,8555
TANG-BODE-001,2025-12-14 19:00:00,7660
TANG-BODE-001,2025-12-14 20:00:00,5062
TANG-BODE-001,2025-12-14 21:00:00,4275
TANG-BODE-001,2025-12-14 22:00:00,2260
TANG-BODE-001,2025-12-14 23:00:00,1145
TANG-BODE-001,2025-12-15 00:00:00,993
TANG-BODE-001,2025-12-15 01:00:00,744
TANG-BODE-001,2025-12-15 02:00:00,849
TANG-BODE-001,2025-12-15 03:00:00,923
TANG-BODE-001,2025-12-15 04:00:00,1509
TANG-BODE-001,2025-12-15 05:00:00,1614
TANG-BODE-001,2025-12-15 06:00:00,5186
TANG-BODE-001,2025-12-15 07:00:00,10300
TANG-BODE-001,2025-12-15 08:00:00,11224
TANG-BODE-001,2025-12-15 09:00:00,10383
TANG-BODE-001,2025-12-15 10:00:00,8008
TANG-BODE-001,2025-12-15 11:00:00,7407
TANG-BODE-001,2025-12-15 12:00:00,6509
TANG-BODE-001,2025-12-15 13:00:00,5725
TANG-BODE-001,2025-12-15 14:00:00,6752
TANG-BODE-001,2025-12-15 15:00:00,8112
TANG-BODE-001,2025-12-15 16:00:00,9929
TANG-BODE-001,2025-12-15 17:00:00,10473
TANG-BODE-001,2025-12-15 18:00:00,9915
TANG-BODE-001,2025-12-15 19:00:00,9675
TANG-BODE-001,2025-12-15 20:00:00,6051
TANG-BODE-001,2025-12-15 21:00:00,4759
TANG-BODE-001,2025-12-15 22:00:00,2509
TANG-BODE-001,2025-12-15 23:00:00,1325
TANG-BODE-001,2025-12-16 00:00:00,942
TANG-BODE-001,2025-12-16 01:00:00,759
